congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,K000362,King,IA,4,R,93,0.9139784946236559,0.94164382,27.4
116,house,K000362,King,IA,4,R,45,0.9555555555555556,0.93948799,27.4
0,house,K000368,Kirkpatrick,AZ,2,Democrat,45,0.022222222222222223,0.13229216,-4.9
116,house,K000368,Kirkpatrick,AZ,2,D,45,0.022222222222222223,0.13229216,-4.9
0,house,K000375,Keating,MA,9,Democrat,135,0.2074074074074074,0.33441442,-10.7
115,house,K000375,Keating,MA,9,D,91,0.2857142857142857,0.45733773,-10.7
116,house,K000375,Keating,MA,9,D,44,0.045454545454545456,0.08018665,-10.7
0,house,K000376,Kelly,PA,16,Republican,140,0.9642857142857143,0.92384418,20
115,house,K000376,Kelly,PA,3,R,95,0.968421052631579,0.94089986,26.1
116,house,K000376,Kelly,PA,16,R,45,0.9555555555555556,0.88783774,20
0,house,K000378,Kinzinger,IL,16,Republican,139,0.9424460431654677,0.8922804,17.2
115,house,K000378,Kinzinger,IL,16,R,96,0.9895833333333334,0.91244889,17.2
116,house,K000378,Kinzinger,IL,16,R,43,0.8372093023255814,0.84725308,17.2
0,house,K000379,Kennedy,MA,4,Democrat,132,0.12121212121212122,0.20395326,-24.2
115,house,K000379,Kennedy,MA,4,D,87,0.1724137931034483,0.28667291,-24.2
116,house,K000379,Kennedy,MA,4,D,45,0.022222222222222223,0.0440286,-24.2
0,house,K000380,Kildee,MI,5,Democrat,138,0.14492753623188406,0.45399815,-4.2
115,house,K000380,Kildee,MI,5,D,93,0.20430107526881722,0.6046362,-4.2
116,house,K000380,Kildee,MI,5,D,45,0.022222222222222223,0.14267951,-4.2
0,house,K000381,Kilmer,WA,6,Democrat,140,0.20714285714285716,0.31900299,-12.3
115,house,K000381,Kilmer,WA,6,D,95,0.28421052631578947,0.43629325,-12.3
116,house,K000381,Kilmer,WA,6,D,45,0.044444444444444446,0.07139021,-12.3
0,house,K000382,Kuster,NH,2,Democrat,139,0.26618705035971224,0.49017363,-2.4
115,house,K000382,Kuster,NH,2,D,94,0.3723404255319149,0.64100073,-2.4
116,house,K000382,Kuster,NH,2,D,45,0.044444444444444446,0.17511257,-2.4
0,house,K000385,Kelly,IL,2,Democrat,140,0.1,0.12033097,-58.9
115,house,K000385,Kelly,IL,2,D,95,0.1368421052631579,0.164812,-58.9
116,house,K000385,Kelly,IL,2,D,45,0.022222222222222223,0.02642658,-58.9
0,house,K000386,Katko,NY,24,Republican,137,0.7883211678832117,0.47553661,-3.6
115,house,K000386,Katko,NY,24,R,95,0.9052631578947369,0.61475743,-3.6
116,house,K000386,Katko,NY,24,R,42,0.5238095238095238,0.16063236,-3.6
0,house,K000387,Knight,CA,25,Republican,95,0.9894736842105263,0.54804279,-6.7
115,house,K000387,Knight,CA,25,R,95,0.9894736842105263,0.54804279,-6.7
0,house,K000388,Kelly,MS,1,Republican,140,0.9428571428571428,0.95038181,33
115,house,K000388,Kelly,MS,1,R,95,0.9263157894736842,0.94833029,33
116,house,K000388,Kelly,MS,1,R,45,0.9777777777777777,0.9547128,33
0,house,K000389,Khanna,CA,17,Democrat,139,0.1223021582733813,0.12302574,-53.4
115,house,K000389,Khanna,CA,17,D,94,0.1595744680851064,0.16856779,-53.4
116,house,K000389,Khanna,CA,17,D,45,0.044444444444444446,0.02789344,-53.4
0,house,K000390,Kihuen,NV,4,Democrat,94,0.22340425531914893,0.5880386,-4.9
115,house,K000390,Kihuen,NV,4,D,94,0.22340425531914893,0.5880386,-4.9
0,house,K000391,Krishnamoorthi,IL,8,Democrat,140,0.19285714285714287,0.22219524,-21.7
115,house,K000391,Krishnamoorthi,IL,8,D,95,0.2631578947368421,0.30505045,-21.7
116,house,K000391,Krishnamoorthi,IL,8,D,45,0.044444444444444446,0.04727869,-21.7
0,house,K000392,Kustoff,TN,8,Republican,139,0.9496402877697842,0.95280553,35.6
115,house,K000392,Kustoff,TN,8,R,96,0.9270833333333334,0.94985004,35.6
116,house,K000392,Kustoff,TN,8,R,43,1,0.95940383,35.6
0,house,K000394,Kim,NJ,3,Democrat,45,0.044444444444444446,0.46572843,6.2
116,house,K000394,Kim,NJ,3,D,45,0.044444444444444446,0.46572843,6.2
0,house,K000395,Keller,PA,12,Republican,17,0.9411764705882353,0.94922179,36.4
116,house,K000395,Keller,PA,12,R,17,0.9411764705882353,0.94922179,36.4
0,house,L000263,Levin,MI,9,Democrat,95,0.17894736842105263,0.52481513,-7.8
115,house,L000263,Levin,MI,9,D,95,0.17894736842105263,0.52481513,-7.8
0,house,L000287,Lewis,GA,5,Democrat,138,0.08695652173913043,0.10898415,-73.1
115,house,L000287,Lewis,GA,5,D,93,0.10752688172043011,0.15016381,-73.1
116,house,L000287,Lewis,GA,5,D,45,0.044444444444444446,0.02387952,-73.1
0,house,L000397,Lofgren,CA,19,Democrat,140,0.1357142857142857,0.12945602,-51.4
115,house,L000397,Lofgren,CA,19,D,95,0.18947368421052632,0.17727743,-51.4
116,house,L000397,Lofgren,CA,19,D,45,0.022222222222222223,0.0284997,-51.4
0,house,L000480,Lowey,NY,17,Democrat,139,0.1366906474820144,0.22919241,-20.2
115,house,L000480,Lowey,NY,17,D,94,0.19148936170212766,0.31515293,-20.2
116,house,L000480,Lowey,NY,17,D,45,0.022222222222222223,0.04963044,-20.2
0,house,L000491,Lucas,OK,3,Republican,138,0.9782608695652174,0.9554864,52.7
115,house,L000491,Lucas,OK,3,R,96,0.9895833333333334,0.94942651,52.7
116,house,L000491,Lucas,OK,3,R,42,0.9523809523809523,0.96933759,52.7
0,house,L000551,Lee,CA,13,Democrat,139,0.07913669064748201,0.10056431,-80.6
115,house,L000551,Lee,CA,13,D,94,0.09574468085106383,0.13763061,-80.6
116,house,L000551,Lee,CA,13,D,45,0.044444444444444446,0.02313693,-80.6
0,house,L000554,LoBiondo,NJ,2,Republican,96,0.8229166666666666,0.77924459,4.6
115,house,L000554,LoBiondo,NJ,2,R,96,0.8229166666666666,0.77924459,4.6
0,house,L000557,Larson,CT,1,Democrat,136,0.19117647058823528,0.20847723,-23.1
115,house,L000557,Larson,CT,1,D,91,0.26373626373626374,0.28913535,-23.1
116,house,L000557,Larson,CT,1,D,45,0.044444444444444446,0.04536859,-23.1
0,house,L000559,Langevin,RI,2,Democrat,139,0.2014388489208633,0.39841104,-7.1
115,house,L000559,Langevin,RI,2,D,94,0.26595744680851063,0.53826597,-7.1
116,house,L000559,Langevin,RI,2,D,45,0.06666666666666667,0.10626965,-7.1
0,house,L000560,Larsen,WA,2,Democrat,140,0.15714285714285714,0.21934277,-22.1
115,house,L000560,Larsen,WA,2,D,95,0.22105263157894736,0.30111747,-22.1
116,house,L000560,Larsen,WA,2,D,45,0.022222222222222223,0.04670728,-22.1
0,house,L000562,Lynch,MA,8,Democrat,138,0.2246376811594203,0.19320275,-26
115,house,L000562,Lynch,MA,8,D,93,0.3118279569892473,0.26632245,-26
116,house,L000562,Lynch,MA,8,D,45,0.044444444444444446,0.0420887,-26
0,house,L000563,Lipinski,IL,3,Democrat,138,0.2898550724637681,0.27949978,-15.3
115,house,L000563,Lipinski,IL,3,D,93,0.40860215053763443,0.38542982,-15.3
116,house,L000563,Lipinski,IL,3,D,45,0.044444444444444446,0.06057769,-15.3
0,house,L000564,Lamborn,CO,5,Republican,141,0.9361702127659575,0.93263945,24
115,house,L000564,Lamborn,CO,5,R,96,0.9270833333333334,0.93722969,24
116,house,L000564,Lamborn,CO,5,R,45,0.9555555555555556,0.92284693,24
0,house,L000565,Loebsack,IA,2,Democrat,140,0.2571428571428571,0.64246223,4.1
115,house,L000565,Loebsack,IA,2,D,95,0.35789473684210527,0.76860161,4.1
116,house,L000565,Loebsack,IA,2,D,45,0.044444444444444446,0.37616799,4.1
0,house,L000566,Latta,OH,5,Republican,141,0.9574468085106383,0.93623978,25.1
115,house,L000566,Latta,OH,5,R,96,0.9583333333333334,0.93955518,25.1
116,house,L000566,Latta,OH,5,R,45,0.9555555555555556,0.92916692,25.1
0,house,L000567,Lance,NJ,7,Republican,96,0.8645833333333334,0.67152862,-1.1
115,house,L000567,Lance,NJ,7,R,96,0.8645833333333334,0.67152862,-1.1
0,house,L000569,Luetkemeyer,MO,3,Republican,139,0.9784172661870504,0.9540309,39
115,house,L000569,Luetkemeyer,MO,3,R,94,0.9787234042553191,0.94964833,39
116,house,L000569,Luetkemeyer,MO,3,R,45,0.9777777777777777,0.96318561,39
0,house,L000570,Luján,NM,3,Democrat,140,0.1357142857142857,0.28364581,-15.1
115,house,L000570,Luján,NM,3,D,95,0.17894736842105263,0.38902769,-15.1
116,house,L000570,Luján,NM,3,D,45,0.044444444444444446,0.06117295,-15.1
0,house,L000573,Labrador,ID,1,Republican,83,0.8313253012048193,0.95378894,38.3
115,house,L000573,Labrador,ID,1,R,83,0.8313253012048193,0.95378894,38.3
0,house,L000576,Long,MO,7,Republican,133,0.9398496240601504,0.95737099,45.7
115,house,L000576,Long,MO,7,R,88,0.9318181818181818,0.95179303,45.7
116,house,L000576,Long,MO,7,R,45,0.9555555555555556,0.968279,45.7
0,house,L000578,LaMalfa,CA,1,Republican,140,0.9428571428571428,0.91075238,19.7
115,house,L000578,LaMalfa,CA,1,R,95,0.9578947368421052,0.92334073,19.7
116,house,L000578,LaMalfa,CA,1,R,45,0.9111111111111111,0.88417698,19.7
0,house,L000579,Lowenthal,CA,47,Democrat,137,0.11678832116788321,0.16817662,-31.6
115,house,L000579,Lowenthal,CA,47,D,92,0.16304347826086957,0.23210516,-31.6
116,house,L000579,Lowenthal,CA,47,D,45,0.022222222222222223,0.03747826,-31.6
0,house,L000580,Lujan Grisham,NM,1,Democrat,88,0.25,0.36514625,-16.5
115,house,L000580,Lujan Grisham,NM,1,D,88,0.25,0.36514625,-16.5
0,house,L000581,Lawrence,MI,14,Democrat,135,0.13333333333333333,0.11516467,-60.9
115,house,L000581,Lawrence,MI,14,D,93,0.1827956989247312,0.15466364,-60.9
116,house,L000581,Lawrence,MI,14,D,42,0.023809523809523808,0.02770266,-60.9
0,house,L000582,Lieu,CA,33,Democrat,134,0.1417910447761194,0.13760065,-41.3
115,house,L000582,Lieu,CA,33,D,89,0.20224719101123595,0.19087253,-41.3
116,house,L000582,Lieu,CA,33,D,45,0.022222222222222223,0.03224072,-41.3
0,house,L000583,Loudermilk,GA,11,Republican,136,0.9117647058823529,0.93981631,25
115,house,L000583,Loudermilk,GA,11,R,93,0.8817204301075269,0.93807485,25
116,house,L000583,Loudermilk,GA,11,R,43,0.9767441860465116,0.94358273,25
0,house,L000584,Love,UT,4,Republican,94,0.9574468085106383,0.81104426,6.7
115,house,L000584,Love,UT,4,R,94,0.9574468085106383,0.81104426,6.7
0,house,L000585,LaHood,IL,18,Republican,140,0.95,0.94171931,27.3
115,house,L000585,LaHood,IL,18,R,96,0.9479166666666666,0.94325825,27.3
116,house,L000585,LaHood,IL,18,R,44,0.9545454545454546,0.93836162,27.3
0,house,L000586,Lawson,FL,5,Democrat,134,0.26865671641791045,0.20152363,-25.4
115,house,L000586,Lawson,FL,5,D,90,0.37777777777777777,0.27869439,-25.4
116,house,L000586,Lawson,FL,5,D,44,0.045454545454545456,0.04367435,-25.4
0,house,L000587,Lewis,MN,2,Republican,93,0.9032258064516129,0.71555471,1.2
115,house,L000587,Lewis,MN,2,R,93,0.9032258064516129,0.71555471,1.2
0,house,L000588,Lamb,PA,17,Democrat,70,0.2857142857142857,0.53505472,2.6
115,house,L000588,Lamb,PA,18,D,25,0.68,0.92584441,19.6
116,house,L000588,Lamb,PA,17,D,45,0.06666666666666667,0.31794933,2.6
0,house,L000589,Lesko,AZ,8,Republican,70,0.9571428571428572,0.910955,21.1
115,house,L000589,Lesko,AZ,8,R,25,0.92,0.93098534,21.1
116,house,L000589,Lesko,AZ,8,R,45,0.9777777777777777,0.89982703,21.1
0,house,L000590,Lee,NV,3,Democrat,45,0.044444444444444446,0.26325847,1
116,house,L000590,Lee,NV,3,D,45,0.044444444444444446,0.26325847,1
0,house,L000591,Luria,VA,2,Democrat,45,0.044444444444444446,0.34824765,3.4
116,house,L000591,Luria,VA,2,D,45,0.044444444444444446,0.34824765,3.4
0,house,L000592,Levin,MI,9,Democrat,45,0.022222222222222223,0.09975026,-7.8
116,house,L000592,Levin,MI,9,D,45,0.022222222222222223,0.09975026,-7.8
0,house,L000593,Levin,CA,49,Democrat,45,0.022222222222222223,0.10245413,-7.5
116,house,L000593,Levin,CA,49,D,45,0.022222222222222223,0.10245413,-7.5
0,house,M000087,Maloney,NY,12,Democrat,138,0.12318840579710146,0.11163911,-69.8
115,house,M000087,Maloney,NY,12,D,94,0.1702127659574468,0.15225052,-69.8
116,house,M000087,Maloney,NY,12,D,44,0.022727272727272728,0.02487837,-69.8
0,house,M000312,McGovern,MA,2,Democrat,139,0.10071942446043165,0.24020121,-19.4
115,house,M000312,McGovern,MA,2,D,94,0.13829787234042554,0.33075806,-19.4
116,house,M000312,McGovern,MA,2,D,45,0.022222222222222223,0.051038,-19.4
0,house,M001137,Meeks,NY,5,Democrat,134,0.1791044776119403,0.1123466,-73
115,house,M001137,Meeks,NY,5,D,93,0.23655913978494625,0.15031528,-73
116,house,M001137,Meeks,NY,5,D,41,0.04878048780487805,0.02622252,-73
0,house,M001143,McCollum,MN,4,Democrat,139,0.1223021582733813,0.17514562,-30.9
115,house,M001143,McCollum,MN,4,D,94,0.1702127659574468,0.24081699,-30.9
116,house,M001143,McCollum,MN,4,D,45,0.022222222222222223,0.03796543,-30.9
0,house,M001151,Murphy,PA,18,Republican,48,0.9791666666666666,0.93314248,19.6
115,house,M001151,Murphy,PA,18,R,48,0.9791666666666666,0.93314248,19.6
0,house,M001156,McHenry,NC,10,Republican,139,0.9712230215827338,0.93685366,24.6
115,house,M001156,McHenry,NC,10,R,94,0.9893617021276596,0.94184596,24.6
116,house,M001156,McHenry,NC,10,R,45,0.9333333333333333,0.92642532,24.6
0,house,M001157,McCaul,TX,10,Republican,141,0.9787234042553191,0.76376739,9.1
115,house,M001157,McCaul,TX,10,R,96,0.9895833333333334,0.843801,9.1
116,house,M001157,McCaul,TX,10,R,45,0.9555555555555556,0.59302901,9.1
0,house,M001158,Marchant,TX,24,Republican,138,0.9492753623188406,0.69541699,6.2
115,house,M001158,Marchant,TX,24,R,94,0.9468085106382979,0.80261462,6.2
116,house,M001158,Marchant,TX,24,R,44,0.9545454545454546,0.46640387,6.2
0,house,M001159,McMorris Rodgers,WA,5,Republican,141,0.9574468085106383,0.83963922,13.1
115,house,M001159,McMorris Rodgers,WA,5,R,96,0.9791666666666666,0.88456487,13.1
116,house,M001159,McMorris Rodgers,WA,5,R,45,0.9111111111111111,0.74379784,13.1
0,house,M001160,Moore,WI,4,Democrat,136,0.08088235294117647,0.12416071,-52.2
115,house,M001160,Moore,WI,4,D,91,0.10989010989010989,0.1715879,-52.2
116,house,M001160,Moore,WI,4,D,45,0.022222222222222223,0.02825239,-52.2
0,house,M001163,Matsui,CA,6,Democrat,140,0.12857142857142856,0.13960089,-44.8
115,house,M001163,Matsui,CA,6,D,95,0.17894736842105263,0.19113716,-44.8
116,house,M001163,Matsui,CA,6,D,45,0.022222222222222223,0.0308021,-44.8
0,house,M001165,McCarthy,CA,23,Republican,139,0.9856115107913669,0.92436416,22
115,house,M001165,McCarthy,CA,23,R,94,0.9893617021276596,0.93212444,22
116,house,M001165,McCarthy,CA,23,R,45,0.9777777777777777,0.90815379,22
0,house,M001166,McNerney,CA,9,Democrat,135,0.14074074074074075,0.24937508,-18.6
115,house,M001166,McNerney,CA,9,D,93,0.1935483870967742,0.33711946,-18.6
116,house,M001166,McNerney,CA,9,D,42,0.023809523809523808,0.05508396,-18.6
0,house,M001177,McClintock,CA,4,Republican,140,0.8571428571428571,0.86236484,14.7
115,house,M001177,McClintock,CA,4,R,95,0.8105263157894737,0.89659049,14.7
116,house,M001177,McClintock,CA,4,R,45,0.9555555555555556,0.79011069,14.7
0,house,M001179,Marino,PA,12,Republican,96,0.9791666666666666,0.95480231,36.4
115,house,M001179,Marino,PA,10,R,91,0.978021978021978,0.95231987,36
116,house,M001179,Marino,PA,12,R,5,1,0.99998273,36.4
0,house,M001180,McKinley,WV,1,Republican,141,0.9645390070921985,0.95549863,41.6
115,house,M001180,McKinley,WV,1,R,96,0.9791666666666666,0.95079332,41.6
116,house,M001180,McKinley,WV,1,R,45,0.9333333333333333,0.96553662,41.6
0,house,M001181,Meehan,PA,7,Republican,71,0.8873239436619719,0.6253992,-2.3
115,house,M001181,Meehan,PA,7,R,71,0.8873239436619719,0.6253992,-2.3
0,house,M001184,Massie,KY,4,Republican,138,0.6739130434782609,0.95660932,35.9
115,house,M001184,Massie,KY,4,R,96,0.625,0.94994826,35.9
116,house,M001184,Massie,KY,4,R,42,0.7857142857142857,0.97183459,35.9
0,house,M001185,Maloney,NY,18,Democrat,138,0.2536231884057971,0.5852307,1.9
115,house,M001185,Maloney,NY,18,D,93,0.3548387096774194,0.72662854,1.9
116,house,M001185,Maloney,NY,18,D,45,0.044444444444444446,0.29300848,1.9
0,house,M001187,Meadows,NC,11,Republican,138,0.8985507246376812,0.95159265,29.2
115,house,M001187,Meadows,NC,11,R,93,0.8924731182795699,0.95450611,29.2
116,house,M001187,Meadows,NC,11,R,45,0.9111111111111111,0.94557149,29.2
0,house,M001188,Meng,NY,6,Democrat,137,0.145985401459854,0.16350519,-33
115,house,M001188,Meng,NY,6,D,93,0.20430107526881722,0.2231871,-33
116,house,M001188,Meng,NY,6,D,44,0.022727272727272728,0.03735935,-33
0,house,M001189,Messer,IN,6,Republican,92,0.9456521739130435,0.95631348,40.3
115,house,M001189,Messer,IN,6,R,92,0.9456521739130435,0.95631348,40.3
0,house,M001190,Mullin,OK,2,Republican,137,0.9343065693430657,0.95563791,50.1
115,house,M001190,Mullin,OK,2,R,94,0.925531914893617,0.94953171,50.1
116,house,M001190,Mullin,OK,2,R,43,0.9534883720930233,0.96898636,50.1
0,house,M001193,MacArthur,NJ,3,Republican,96,0.9479166666666666,0.80450741,6.2
115,house,M001193,MacArthur,NJ,3,R,96,0.9479166666666666,0.80450741,6.2
0,house,M001194,Moolenaar,MI,4,Republican,141,0.9716312056737588,0.93531439,24.8
115,house,M001194,Moolenaar,MI,4,R,96,0.9895833333333334,0.93895541,24.8
116,house,M001194,Moolenaar,MI,4,R,45,0.9333333333333333,0.92754689,24.8
0,house,M001195,Mooney,WV,2,Republican,141,0.851063829787234,0.95330609,36.4
115,house,M001195,Mooney,WV,2,R,96,0.84375,0.95009742,36.4
116,house,M001195,Mooney,WV,2,R,45,0.8666666666666667,0.96015126,36.4
0,house,M001196,Moulton,MA,6,Democrat,136,0.16911764705882354,0.26076359,-17.9
115,house,M001196,Moulton,MA,6,D,94,0.23404255319148937,0.35149174,-17.9
116,house,M001196,Moulton,MA,6,D,42,0.023809523809523808,0.05770537,-17.9
115,house,M001197,McSally,AZ,2,R,96,0.96875,0.59050485,-4.9
0,house,M001198,Marshall,KS,1,Republican,139,0.9784172661870504,0.95560015,45
115,house,M001198,Marshall,KS,1,R,96,0.9791666666666666,0.95065581,45
116,house,M001198,Marshall,KS,1,R,43,0.9767441860465116,0.96663867,45
0,house,M001199,Mast,FL,18,Republican,134,0.9104477611940298,0.77998939,9.2
115,house,M001199,Mast,FL,18,R,96,0.9270833333333334,0.84500573,9.2
116,house,M001199,Mast,FL,18,R,38,0.868421052631579,0.6157376,9.2
0,house,M001200,McEachin,VA,4,Democrat,131,0.16030534351145037,0.23081134,-21.6
115,house,M001200,McEachin,VA,4,D,92,0.20652173913043478,0.30622935,-21.6
116,house,M001200,McEachin,VA,4,D,39,0.05128205128205128,0.05290218,-21.6
0,house,M001201,Mitchell,MI,10,Republican,141,0.9645390070921985,0.94976175,32.2
115,house,M001201,Mitchell,MI,10,R,96,0.96875,0.94819192,32.2
116,house,M001201,Mitchell,MI,10,R,45,0.9555555555555556,0.95311073,32.2
0,house,M001202,Murphy,FL,7,Democrat,140,0.35,0.39680606,-7.3
115,house,M001202,Murphy,FL,7,D,95,0.5052631578947369,0.53534688,-7.3
116,house,M001202,Murphy,FL,7,D,45,0.022222222222222223,0.104331,-7.3
0,house,M001203,Malinowski,NJ,7,Democrat,45,0.044444444444444446,0.20437599,-1.1
116,house,M001203,Malinowski,NJ,7,D,45,0.044444444444444446,0.20437599,-1.1
0,house,M001204,Meuser,PA,9,Republican,44,0.9772727272727273,0.95553629,34
116,house,M001204,Meuser,PA,9,R,44,0.9772727272727273,0.95553629,34
0,house,M001205,Miller,WV,3,Republican,45,1,0.96999117,49.2
116,house,M001205,Miller,WV,3,R,45,1,0.96999117,49.2
0,house,M001206,Morelle,NY,25,Democrat,48,0.08333333333333333,0.09530913,-16.4
115,house,M001206,Morelle,NY,25,D,3,0.6666666666666666,0.66161867,-16.4
116,house,M001206,Morelle,NY,25,D,45,0.044444444444444446,0.05755516,-16.4
0,house,M001207,Mucarsel-Powell,FL,26,Democrat,45,0.044444444444444446,0.0578135,-16.3
116,house,M001207,Mucarsel-Powell,FL,26,D,45,0.044444444444444446,0.0578135,-16.3
0,house,M001208,McBath,GA,6,Democrat,45,0.044444444444444446,0.27945704,1.5
116,house,M001208,McBath,GA,6,D,45,0.044444444444444446,0.27945704,1.5
0,house,M001209,McAdams,UT,4,Democrat,45,0.13333333333333333,0.48781101,6.7
116,house,M001209,McAdams,UT,4,D,45,0.13333333333333333,0.48781101,6.7
0,house,N000002,Nadler,NY,10,Democrat,137,0.12408759124087591,0.12230172,-59.5
115,house,N000002,Nadler,NY,10,D,92,0.17391304347826086,0.16926702,-59.5
116,house,N000002,Nadler,NY,10,D,45,0.022222222222222223,0.02628377,-59.5
0,house,N000015,Neal,MA,1,Democrat,137,0.15328467153284672,0.23181741,-20.7
115,house,N000015,Neal,MA,1,D,94,0.20212765957446807,0.3147331,-20.7
116,house,N000015,Neal,MA,1,D,43,0.046511627906976744,0.05055987,-20.7
0,house,N000127,Nolan,MN,8,Democrat,90,0.2777777777777778,0.90370778,15.6
115,house,N000127,Nolan,MN,8,D,90,0.2777777777777778,0.90370778,15.6
0,house,N000179,Napolitano,CA,32,Democrat,126,0.1111111111111111,0.15974827,-38.9
115,house,N000179,Napolitano,CA,32,D,81,0.16049382716049382,0.22997677,-38.9
